192.168.206.131 - - [29/Mar/2025:22:41:56 +0000] "GET / HTTP/1.1" 200 10274 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0"
192.168.115.9 - - [29/Mar/2025:23:04:49 +0000] "GET /author/admin/ HTTP/1.1" 200 10272 "http://chez-lebnin.com/2025/03/29/hello-world/" "Mozilla/5.0 (X11; Linux x86_64; rv:136.0) Gecko/20100101 Firefox/136.0"
192.168.115.9 - - [29/Mar/2025:23:06:00 +0000] "GET / HTTP/1.1" 200 10259 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:00 +0000] "GET / HTTP/1.1" 200 10259 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:00 +0000] "HEAD / HTTP/1.1" 200 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:00 +0000] "GET /838cf4e.html HTTP/1.1" 404 54520 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /robots.txt HTTP/1.1" 200 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "GET /robots.txt HTTP/1.1" 200 105 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /fantastico_fileslist.txt HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /searchreplacedb2.php HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "POST /xmlrpc.php HTTP/1.1" 200 206 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /readme.html HTTP/1.1" 200 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "GET /readme.html HTTP/1.1" 200 3013 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /wp-content/debug.log HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "GET /wp-includes/rss-functions.php HTTP/1.1" 200 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /wp-content/backup-db/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /installer-log.txt HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "GET /wp-signup.php HTTP/1.1" 302 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "GET /wp-content/mu-plugins/ HTTP/1.1" 404 54512 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "GET /wp-login.php?action=register HTTP/1.1" 302 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "GET /wp-login.php?registration=disabled HTTP/1.1" 200 1874 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "GET /wp-content/uploads/ HTTP/1.1" 403 274 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /wp-content/uploads/tmm_db_migrate/tmm_db_migrate.zip HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /wp-content/uploads/dump.sql HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /emergency.php HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "GET /wp-cron.php HTTP/1.1" 200 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "HEAD /wp-includes/version.php HTTP/1.1" 200 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:01 +0000] "GET /wp-includes/version.php HTTP/1.1" 200 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:02 +0000] "GET /feed/ HTTP/1.1" 200 702 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:02 +0000] "GET /comments/feed/ HTTP/1.1" 200 717 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:02 +0000] "GET /wp-content/themes/twentytwentyfive/style.css?ver=1.0 HTTP/1.1" 200 1166 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:03 +0000] "HEAD /wp-content/themes/twentytwentyfive/readme.txt HTTP/1.1" 200 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:03 +0000] "GET /wp-content/themes/twentytwentyfive/ HTTP/1.1" 403 274 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:03 +0000] "HEAD /wp-content/themes/twentytwentyfive/error_log HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "GET /wp-content/themes/twentytwentyfive/style.css HTTP/1.1" 200 1166 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/smartstart/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/source/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/i-love-it/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/crius/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/covertvideopress/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/photolio/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/onepagewebsite/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/vithy/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/yvora/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/appius/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/shotzz/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/dagda/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/moneymasters/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/avanix/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/ovum/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/ebiz/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/shapeless/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/ecobiz/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/blaze/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/brisk/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/eunice/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
192.168.115.9 - - [29/Mar/2025:23:06:04 +0000] "HEAD /wp-content/themes/essence/ HTTP/1.1" 404 0 "http://chez-lebnin.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
